-2.347237699587128645e+01,1.207674410924728825e+01,-1.813418506821050968e+01,8.369105854316270410e+00,-2.478347164390505952e+01,2.378442885606606083e+01,-3.706883941447637554e+00,-1.310778115312727721e+01,-1.734525442110803439e+01,-3.054164613407805540e+00
1.047116967659909115e+01,-1.433010101343408893e+00,3.229936784620607515e+00,-5.415180804322541341e+00,2.128046031162730856e+01,-2.051932557521614342e+01,1.991690499427631167e+01,-1.585253118119780069e+01,-3.439340898666343627e+00,-1.618114424016354036e+01
1.120538798876625108e+01,-1.141592633832905657e+00,2.056827349851940490e+00,-6.852269222767310097e+00,2.052057909118997969e+01,-2.046368770600673059e+01,1.943983635833449597e+01,-1.730502096520670108e+01,-2.575619856948960784e+00,-1.568004462774767305e+01
-2.478633318555754528e+01,1.432875234784423846e+01,-1.897640262995728122e+01,7.255440929390418958e+00,-2.346892820872565721e+01,2.098994036181480638e+01,-3.361250373750438225e+00,-1.331326042141064292e+01,-1.629462898470940857e+01,-3.000491220104428258e+00
1.282987569411971762e+01,-1.687115977794710453e+00,2.003595811695722428e+00,-6.191225759795013772e+00,2.254987224099165388e+01,-2.109885753070334147e+01,2.255369701772950819e+01,-1.831267240342949520e+01,-7.101956150541308688e-01,-1.445097152483342029e+01
-2.406804815772482442e+01,1.278388357463065539e+01,-2.047900113825814472e+01,6.548864869906734221e+00,-2.399164098015702606e+01,2.237175791021813964e+01,-2.778274049741936480e+00,-1.166631817288554096e+01,-1.579013431394639433e+01,-2.405288667127829960e+00
-1.808180196640540061e+01,2.094364401129000797e+00,1.917911350116476044e+01,2.191189333150995822e+01,1.575844089404986548e+01,-1.683843767274916470e+00,1.704500962579038514e+01,2.276212559340248376e+01,1.644148800865171012e+01,-3.120002507853282481e+00
-1.445699440482430909e+01,9.809931772910129855e-02,2.120034138742946439e+01,1.894911188241733413e+01,1.724290295732983935e+01,-7.522680711874004666e-01,1.543988404611550713e+01,2.225146544949351224e+01,1.555928494189715749e+01,-3.063465794814848486e+00
-2.444607694783599783e+01,1.340333215609940432e+01,-1.958863142010284975e+01,6.330949902462682743e+00,-2.157420340825906990e+01,2.347255503653671127e+01,-3.633916939555334569e+00,-1.268900151968086476e+01,-1.198569074793606681e+01,-3.665958913989699752e+00
1.301148983289814254e+01,-2.494283022592332255e+00,3.865304250633855077e+00,-6.028882116395806179e+00,1.931995143325588060e+01,-1.996530304166819292e+01,1.773276190857080792e+01,-1.827536206832302668e+01,-2.565193005621093203e+00,-1.279186986849288843e+01
-2.319171734937718909e+01,7.780299790943161931e+00,2.195370174226615489e+01,6.314979782045081258e+00,1.118475469081305462e+01,1.839537401725792520e+01,-9.605698104795772352e+00,1.701017032159476727e+01,-8.511422006380849226e+00,-1.705246727623427105e+01
-8.978298007882134613e+00,-1.883824624472016751e+01,2.526623076218282904e+01,-1.700088696365583019e+01,-1.255897249104043212e+01,8.279021363247311527e+00,5.151623470010708417e+00,-1.416351889007813192e+01,1.605481571837542987e+01,1.628629297200696158e+00
9.753420120183507791e+00,-4.225509676095803080e+00,2.051329367974160434e+00,-4.661423412917907072e+00,2.077322498663613715e+01,-2.269186340458386297e+01,2.273337225049521848e+01,-1.926197891469782064e+01,-4.806889062720474115e-01,-1.242950797493395498e+01
-7.358280824866317182e+00,-2.025671995821292626e+01,2.332212909130422673e+01,-1.932284634230076392e+01,-1.116389532750257096e+01,9.349039919200809123e+00,6.973623978039602989e+00,-1.182328396254346892e+01,1.434918860242135707e+01,4.165978789530754844e-01
-1.714782100465836834e+01,1.463262949840084870e+00,2.123345733495893839e+01,2.103083801478995341e+01,1.799254146598257265e+01,-2.872881086808727780e+00,1.401123566075552063e+01,2.256096284119485773e+01,1.585782196529162036e+01,-9.976458779478220018e-01
-9.281236354427909063e+00,-2.019937179621993195e+01,2.321924959521034282e+01,-1.825494446290788275e+01,-1.159367074797811448e+01,1.037988735990159306e+01,9.065451065405087050e+00,-1.352882514232536693e+01,1.504899050539943595e+01,1.712499567984438142e+00
-8.375620899246564832e+00,-1.963278709413458500e+01,2.559303388795351353e+01,-1.534264511901492156e+01,-1.000746192153215652e+01,6.206394076333398679e+00,7.333974123001695489e+00,-1.438886368546973316e+01,1.689293495888671259e+01,2.859929163509913330e+00
1.049581470270846850e+01,-3.474567955274979525e+00,3.724099654692636818e+00,-5.352238650503190698e+00,2.432325461894399865e+01,-2.162521271208967377e+01,2.142476022960794069e+01,-1.637307690603851285e+01,-3.065450324716534780e+00,-1.777663284701249324e+01
-1.488528780687131636e+01,1.416401387930061428e+00,1.951320011761446693e+01,2.069421802625116769e+01,1.676514613319977087e+01,-2.513314703554303087e+00,1.624046577091938204e+01,2.024093403621941434e+01,1.669145082560366689e+01,-1.546622616623541502e+00
-2.151539475125384371e+01,6.200663355349421479e+00,1.944904366724158606e+01,4.911049697520717849e+00,1.642685976161405392e+01,1.480742898646759009e+01,-1.039076110353991211e+01,1.605566650464961853e+01,-9.903921837440814002e+00,-1.585790384604250924e+01
1.126666595130466675e+01,7.341773183984847684e-01,1.582109665976159318e+00,-4.631683298717108599e+00,2.253869632747395357e+01,-2.100261452918508454e+01,2.044394345292402093e+01,-1.668910494972058345e+01,-1.183404611753960944e+00,-1.759779912556098580e+01
-1.626321305970669684e+01,-4.024659198889897205e-01,2.128807685610034284e+01,2.091224771786775349e+01,1.565984736112813280e+01,2.562056805576679031e-01,1.863704753144210002e+01,2.314980940653733654e+01,1.456448676818587096e+01,-1.773878627733519453e+00
-2.271781212646004988e+01,1.252521871488038130e+01,-2.333890680318755528e+01,6.613429609882429894e+00,-2.599742212080380810e+01,1.830587644840100126e+01,-4.320149513061677382e+00,-1.193099624864105479e+01,-1.410430208924931961e+01,-3.327598535762594345e+00
-2.183202399684317285e+01,1.368115238529046351e+01,-2.126154969043998477e+01,6.937376861211800083e+00,-2.191568549869322879e+01,2.180507665131936434e+01,-3.799041750825262742e+00,-1.025676455161138456e+01,-1.570211494284796139e+01,-3.246087977499954036e+00
-2.298866316969001744e+01,6.969372200146872309e+00,1.994139042338068890e+01,5.004701764958819687e+00,1.593332110073559704e+01,1.595615249331439145e+01,-1.544078373608674326e+01,1.351161304439379585e+01,-1.034828040393205839e+01,-1.763296333540932537e+01
-2.708519117263961107e+01,6.814283793492982078e+00,1.761168039985266986e+01,7.891299112865212351e+00,1.633028565416938349e+01,1.788172787740459313e+01,-9.788154510071372272e+00,1.807369330068040369e+01,-1.162080273521665319e+01,-1.763907132300927216e+01
-9.541354491723762266e+00,-1.917898178158274192e+01,2.689883056263223082e+01,-1.723035507860524618e+01,-1.405426648873565298e+01,8.589424969541223476e+00,7.644624848928421201e+00,-1.353473668695649224e+01,1.548548873828635841e+01,3.277324860021852970e+00
-1.440311454650749923e+01,2.845189649927123421e-01,1.793150711187649193e+01,2.234802892132714547e+01,1.618752341257682659e+01,-4.294348548026030166e-01,1.460823245380727720e+01,2.108432514913326372e+01,1.326551225296247338e+01,-9.331275981023028354e-01
-2.476192504863690402e+01,7.898679631034098314e+00,1.830185967826945159e+01,4.981210863732764338e+00,1.570883866293053543e+01,1.275237592239415818e+01,-1.526127182020137596e+01,1.772056040183862180e+01,-1.059105310820381618e+01,-1.786017995557178040e+01
-2.356256067212512662e+01,1.262564015812255214e+01,-2.070972759508459049e+01,9.628867161413030118e+00,-2.444406330004980177e+01,2.059980178712140386e+01,-4.576296039158573414e+00,-1.071399069306640506e+01,-1.452859213819851014e+01,-4.206423900773148539e+00
1.058317092501099488e+01,-1.794941093053754599e+00,2.340889929992074237e+00,-7.636219123867514114e+00,2.316349629849610992e+01,-2.166570989590038820e+01,2.207289720910758746e+01,-1.436631515735045284e+01,-3.242294934369213344e+00,-1.547738538206568215e+01
-6.528450295263039216e+00,-1.999667747400626538e+01,2.398011011298263639e+01,-1.480979010770231064e+01,-1.039506187655406855e+01,9.811757060117306750e+00,6.832101738410324643e+00,-1.446544365156119127e+01,1.271334310663079670e+01,1.239179134165661722e+00
